Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,114.62999725341797,115.33000183105469,112.88999938964844,115.18000030517578,115.18000030517578,3734800
2020-12-01,116.47000122070312,117.3499984741211,115.55000305175781,115.79000091552734,115.79000091552734,3635600
2020-12-02,115.44000244140625,116.48999786376953,114.33000183105469,115.5199966430664,115.5199966430664,2478900
2020-12-03,115.12999725341797,117.33000183105469,114.94999694824219,116.05000305175781,116.05000305175781,3347900
2020-12-04,116.5199966430664,117.69999694824219,115.29000091552734,117.12999725341797,117.12999725341797,3444800
2020-12-07,117.94000244140625,118.19000244140625,116.63999938964844,116.93000030517578,116.93000030517578,3686000
2020-12-08,120.0,121.83000183105469,117.48999786376953,117.98999786376953,117.98999786376953,4837600
2020-12-09,116.0,116.43000030517578,113.97000122070312,114.58000183105469,114.58000183105469,6430300
2020-12-10,112.33999633789062,115.5999984741211,112.25,114.83000183105469,114.83000183105469,10790200
2020-12-11,114.25,115.38999938964844,113.56999969482422,114.81999969482422,114.81999969482422,3786200
2020-12-14,115.54000091552734,115.80000305175781,113.52999877929688,113.62999725341797,113.62999725341797,3691800
2020-12-15,114.4800033569336,114.83999633789062,113.25,114.68000030517578,114.68000030517578,3164500
2020-12-16,114.6500015258789,115.44999694824219,113.69999694824219,114.16999816894531,114.16999816894531,3659800
2020-12-17,114.7300033569336,115.04000091552734,113.66000366210938,114.69999694824219,114.69999694824219,3944300
2020-12-18,115.38999938964844,115.48999786376953,113.12999725341797,114.80999755859375,114.80999755859375,6349100
