Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,39.79999923706055,39.880001068115234,37.970001220703125,38.130001068115234,38.130001068115234,45614300
2020-12-01,38.959999084472656,39.650001525878906,38.470001220703125,38.5,38.5,32503100
2020-12-02,38.38999938964844,40.41999816894531,38.34000015258789,39.939998626708984,39.939998626708984,29369500
2020-12-03,40.06999969482422,40.63999938964844,39.72999954223633,40.209999084472656,40.209999084472656,27038900
2020-12-04,40.77000045776367,41.7599983215332,40.650001525878906,41.68000030517578,41.68000030517578,28723600
2020-12-07,41.41999816894531,41.540000915527344,40.66999816894531,40.900001525878906,40.900001525878906,24899400
2020-12-08,40.529998779296875,42.59000015258789,40.439998626708984,42.2400016784668,42.2400016784668,32573800
2020-12-09,42.709999084472656,43.72999954223633,42.380001068115234,42.79999923706055,42.79999923706055,37824800
2020-12-10,43.20000076293945,44.470001220703125,42.7599983215332,44.0099983215332,44.0099983215332,38058700
2020-12-11,43.70000076293945,43.93000030517578,43.209999084472656,43.79999923706055,43.79999923706055,25478800
2020-12-14,44.34000015258789,44.459999084472656,42.18000030517578,42.220001220703125,42.220001220703125,30595000
2020-12-15,42.439998626708984,43.220001220703125,42.060001373291016,43.040000915527344,43.040000915527344,27239700
2020-12-16,43.75,44.11000061035156,42.959999084472656,43.70000076293945,43.70000076293945,34273000
2020-12-17,44.0,44.040000915527344,43.400001525878906,43.47999954223633,43.47999954223633,21204600
2020-12-18,43.27000045776367,43.779998779296875,42.41999816894531,42.72999954223633,42.72999954223633,46596800
