Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,147.39999389648438,148.02999877929688,146.22999572753906,147.88999938964844,147.88999938964844,1507400
2020-12-01,149.0,150.1300048828125,148.08999633789062,150.0399932861328,150.0399932861328,1325500
2020-12-02,150.0399932861328,151.7899932861328,148.4499969482422,149.25,149.25,1094700
2020-12-03,149.0,150.19000244140625,148.8800048828125,149.8300018310547,149.8300018310547,719400
2020-12-04,150.0,151.10000610351562,149.8800048828125,150.8699951171875,150.8699951171875,1002500
2020-12-07,151.8000030517578,152.7100067138672,148.67999267578125,149.72000122070312,149.72000122070312,879900
2020-12-08,149.10000610351562,151.6999969482422,148.83999633789062,150.6300048828125,150.6300048828125,814300
2020-12-09,150.4499969482422,152.6999969482422,149.10000610351562,152.13999938964844,152.13999938964844,1179100
2020-12-10,152.3300018310547,152.80999755859375,149.67999267578125,149.6999969482422,149.6999969482422,899800
2020-12-11,148.99000549316406,150.1999969482422,148.97999572753906,149.11000061035156,149.11000061035156,613700
2020-12-14,149.57000732421875,151.5800018310547,149.0399932861328,149.13999938964844,149.13999938964844,579600
2020-12-15,149.50999450683594,150.82000732421875,149.22000122070312,150.22999572753906,150.22999572753906,689100
2020-12-16,150.16000366210938,151.6699981689453,149.47000122070312,150.27999877929688,150.27999877929688,743500
2020-12-17,151.10000610351562,152.7899932861328,150.35000610351562,151.61000061035156,151.61000061035156,797100
2020-12-18,151.88999938964844,152.35000610351562,150.1300048828125,150.8800048828125,150.8800048828125,1717300
