Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,24.520000457763672,24.68000030517578,23.239999771118164,23.389999389648438,23.389999389648438,5402200
2020-12-01,24.260000228881836,25.229999542236328,24.040000915527344,24.18000030517578,24.18000030517578,4969900
2020-12-02,23.959999084472656,26.489999771118164,23.829999923706055,26.229999542236328,26.229999542236328,5060500
2020-12-03,26.3799991607666,27.770000457763672,26.100000381469727,26.889999389648438,26.889999389648438,4812900
2020-12-04,27.65999984741211,28.770000457763672,27.559999465942383,28.549999237060547,28.549999237060547,2956800
2020-12-07,28.09000015258789,28.610000610351562,27.200000762939453,27.420000076293945,27.420000076293945,2674400
2020-12-08,27.020000457763672,27.860000610351562,26.719999313354492,27.06999969482422,27.06999969482422,3196100
2020-12-09,27.389999389648438,27.90999984741211,26.290000915527344,27.149999618530273,27.149999618530273,2949000
2020-12-10,27.09000015258789,28.670000076293945,27.059999465942383,28.440000534057617,28.440000534057617,4031700
2020-12-11,28.540000915527344,28.600000381469727,27.219999313354492,27.479999542236328,27.479999542236328,3244800
2020-12-14,28.0,28.15999984741211,25.729999542236328,25.899999618530273,25.899999618530273,4755500
2020-12-15,26.260000228881836,26.520000457763672,25.670000076293945,26.43000030517578,26.43000030517578,3970600
2020-12-16,26.280000686645508,26.280000686645508,25.469999313354492,25.559999465942383,25.559999465942383,2436500
2020-12-17,25.729999542236328,25.969999313354492,25.229999542236328,25.639999389648438,25.639999389648438,4876900
2020-12-18,25.530000686645508,25.799999237060547,24.90999984741211,25.170000076293945,25.170000076293945,8018700
