Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,28.8700008392334,29.020000457763672,28.700000762939453,28.75,28.75,43340500
2020-12-01,28.81999969482422,29.139999389648438,28.75,28.8700008392334,28.8700008392334,42064200
2020-12-02,28.81999969482422,29.200000762939453,28.790000915527344,29.09000015258789,29.09000015258789,29487200
2020-12-03,29.030000686645508,29.239999771118164,28.899999618530273,29.229999542236328,29.229999542236328,34957900
2020-12-04,29.3700008392334,29.760000228881836,29.309999465942383,29.540000915527344,29.540000915527344,37725500
2020-12-07,29.780000686645508,29.780000686645508,29.520000457763672,29.639999389648438,29.639999389648438,34632600
2020-12-08,29.489999771118164,30.93000030517578,29.459999084472656,30.809999465942383,30.809999465942383,73608000
2020-12-09,31.0,31.889999389648438,30.969999313354492,31.459999084472656,31.459999084472656,70685400
2020-12-10,31.06999969482422,31.110000610351562,30.479999542236328,30.690000534057617,30.690000534057617,47031900
2020-12-11,30.43000030517578,31.09000015258789,30.389999389648438,31.010000228881836,31.010000228881836,31502200
2020-12-14,31.229999542236328,31.270000457763672,30.399999618530273,30.549999237060547,30.549999237060547,42637300
2020-12-15,30.639999389648438,30.700000762939453,30.280000686645508,30.579999923706055,30.579999923706055,33433900
2020-12-16,30.530000686645508,30.59000015258789,30.239999771118164,30.290000915527344,30.290000915527344,34687500
2020-12-17,30.040000915527344,30.1200008392334,29.540000915527344,29.6200008392334,29.6200008392334,61679000
2020-12-18,29.520000457763672,29.68000030517578,29.260000228881836,29.399999618530273,29.399999618530273,74417100
