Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,208.94000244140625,211.02000427246094,207.8699951171875,209.60000610351562,209.60000610351562,828200
2020-12-01,210.4600067138672,212.36000061035156,209.74000549316406,211.61000061035156,211.61000061035156,559500
2020-12-02,209.57000732421875,210.5800018310547,208.3000030517578,209.25999450683594,209.25999450683594,378800
2020-12-03,208.36000061035156,209.25,206.75,207.39999389648438,207.39999389648438,376300
2020-12-04,207.4199981689453,209.9199981689453,206.8800048828125,209.69000244140625,209.69000244140625,305800
2020-12-07,209.52000427246094,211.47000122070312,208.5800018310547,209.2100067138672,209.2100067138672,290200
2020-12-08,208.25999450683594,212.38999938964844,207.47999572753906,212.11000061035156,212.11000061035156,429800
2020-12-09,212.52999877929688,213.25999450683594,210.44000244140625,211.77000427246094,211.77000427246094,366400
2020-12-10,211.05999755859375,213.02000427246094,208.0399932861328,208.72999572753906,208.72999572753906,400700
2020-12-11,207.32000732421875,207.8699951171875,203.61000061035156,204.52999877929688,204.52999877929688,583900
2020-12-14,206.1699981689453,210.17999267578125,205.72999572753906,206.3800048828125,206.3800048828125,485300
2020-12-15,207.8000030517578,209.1999969482422,206.3699951171875,208.64999389648438,208.64999389648438,549800
2020-12-16,209.52000427246094,211.77000427246094,207.72999572753906,210.50999450683594,210.50999450683594,500100
2020-12-17,211.0,213.8800048828125,210.52000427246094,213.72999572753906,213.72999572753906,402800
2020-12-18,214.14999389648438,219.27999877929688,212.4199981689453,218.4499969482422,218.4499969482422,1073900
