Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,119.4000015258789,120.08999633789062,118.16500091552734,120.04000091552734,120.04000091552734,1490900
2020-12-01,120.5,122.96499633789062,120.0,121.83999633789062,121.83999633789062,1485400
2020-12-02,120.44999694824219,122.0250015258789,120.44999694824219,121.87999725341797,121.87999725341797,996700
2020-12-03,121.87999725341797,123.08999633789062,121.62999725341797,122.63999938964844,122.63999938964844,936300
2020-12-04,123.12000274658203,124.75,122.69000244140625,123.20999908447266,123.20999908447266,879000
2020-12-07,123.87999725341797,124.91999816894531,123.12000274658203,124.91000366210938,124.91000366210938,1418600
2020-12-08,124.66999816894531,127.30999755859375,124.5199966430664,127.12999725341797,127.12999725341797,1489400
2020-12-09,126.91999816894531,127.5,123.77999877929688,124.66999816894531,124.66999816894531,1064000
2020-12-10,123.08000183105469,125.05000305175781,122.27999877929688,124.76000213623047,124.76000213623047,958000
2020-12-11,124.5199966430664,126.43000030517578,123.69999694824219,126.30000305175781,126.30000305175781,1080400
2020-12-14,126.55000305175781,127.25,123.31999969482422,123.72000122070312,123.72000122070312,1117900
2020-12-15,125.12999725341797,125.5999984741211,122.80000305175781,123.37000274658203,123.37000274658203,1243500
2020-12-16,123.44999694824219,124.2699966430664,122.12000274658203,123.91000366210938,123.91000366210938,1331900
2020-12-17,124.91000366210938,126.91000366210938,124.38999938964844,126.86000061035156,126.86000061035156,1377700
2020-12-18,127.1500015258789,128.58999633789062,126.52999877929688,128.25999450683594,128.25999450683594,2937600
