Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,44.58000183105469,44.88999938964844,44.029998779296875,44.27000045776367,44.27000045776367,2517300
2020-12-01,45.029998779296875,45.63999938964844,44.7599983215332,44.79999923706055,44.79999923706055,2909300
2020-12-02,44.439998626708984,44.900001525878906,44.02399826049805,44.33000183105469,44.33000183105469,1760500
2020-12-03,44.209999084472656,44.97999954223633,44.0099983215332,44.459999084472656,44.459999084472656,1720600
2020-12-04,44.79999923706055,45.45000076293945,44.79999923706055,45.189998626708984,45.189998626708984,1578800
2020-12-07,45.099998474121094,45.25,44.16999816894531,44.33000183105469,44.33000183105469,1992700
2020-12-08,44.040000915527344,44.58000183105469,44.0099983215332,44.540000915527344,44.540000915527344,2148800
2020-12-09,44.79999923706055,45.08000183105469,44.66999816894531,44.9900016784668,44.9900016784668,2161900
2020-12-10,44.709999084472656,44.93000030517578,44.43000030517578,44.790000915527344,44.790000915527344,2208200
2020-12-11,44.29999923706055,44.630001068115234,44.08000183105469,44.31999969482422,44.31999969482422,2631600
2020-12-14,45.25,45.459999084472656,43.75,43.86000061035156,43.86000061035156,2269800
2020-12-15,44.5,44.93000030517578,43.8650016784668,44.7599983215332,44.7599983215332,1716700
2020-12-16,44.83000183105469,44.85499954223633,43.83000183105469,44.31999969482422,44.31999969482422,1526500
2020-12-17,44.439998626708984,45.57500076293945,43.959999084472656,45.439998626708984,45.439998626708984,2312200
2020-12-18,45.540000915527344,45.88999938964844,44.900001525878906,45.220001220703125,45.220001220703125,5238800
