Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,9.0,9.0,8.279999732971191,8.3100004196167,8.3100004196167,7745100
2020-12-01,8.680000305175781,8.789999961853027,8.539999961853027,8.619999885559082,8.619999885559082,6461900
2020-12-02,8.65999984741211,9.210000038146973,8.600000381469727,9.050000190734863,9.050000190734863,6588200
2020-12-03,9.0600004196167,9.5,9.0600004196167,9.369999885559082,9.369999885559082,7209100
2020-12-04,9.819999694824219,10.270000457763672,9.760000228881836,10.270000457763672,10.270000457763672,6248200
2020-12-07,9.930000305175781,9.979999542236328,9.729999542236328,9.779999732971191,9.779999732971191,5411400
2020-12-08,9.609999656677246,9.890000343322754,9.609999656677246,9.869999885559082,9.869999885559082,5499800
2020-12-09,9.800000190734863,10.020000457763672,9.569999694824219,9.779999732971191,9.779999732971191,6067600
2020-12-10,9.539999961853027,10.1899995803833,9.520000457763672,10.029999732971191,10.029999732971191,5807300
2020-12-11,9.789999961853027,9.789999961853027,9.569999694824219,9.670000076293945,9.670000076293945,5824400
2020-12-14,9.770000457763672,9.850000381469727,9.369999885559082,9.510000228881836,9.510000228881836,6531700
2020-12-15,9.470000267028809,10.020000457763672,9.460000038146973,9.960000038146973,9.960000038146973,5174500
2020-12-16,9.859999656677246,9.899999618530273,9.65999984741211,9.84000015258789,9.84000015258789,4399300
2020-12-17,10.039999961853027,10.050000190734863,9.609999656677246,9.6899995803833,9.6899995803833,5256700
2020-12-18,9.670000076293945,9.779999732971191,9.399999618530273,9.479999542236328,9.479999542236328,10426300
