Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,64.55999755859375,65.25,63.58000183105469,64.08999633789062,64.08999633789062,20373500
2020-12-01,65.25,68.62999725341797,65.13999938964844,67.08000183105469,67.08000183105469,36204100
2020-12-02,67.61000061035156,69.38999938964844,66.76000213623047,69.11000061035156,69.11000061035156,23298900
2020-12-03,70.56999969482422,71.12000274658203,69.55000305175781,69.9000015258789,69.9000015258789,20462300
2020-12-04,71.11000061035156,74.37999725341797,70.54000091552734,73.33999633789062,73.33999633789062,31860800
2020-12-07,73.29000091552734,73.4000015258789,71.4800033569336,72.61000061035156,72.61000061035156,17460600
2020-12-08,72.0,73.55000305175781,71.9800033569336,73.19000244140625,73.19000244140625,15431100
2020-12-09,73.1500015258789,74.61000061035156,70.77999877929688,71.41000366210938,71.41000366210938,18367300
2020-12-10,70.13999938964844,71.94999694824219,69.66999816894531,71.27999877929688,71.27999877929688,15610600
2020-12-11,70.37999725341797,71.31999969482422,69.4000015258789,70.52999877929688,70.52999877929688,15322000
2020-12-14,71.4000015258789,72.19999694824219,71.02999877929688,71.54000091552734,71.54000091552734,13573700
2020-12-15,72.80999755859375,73.37000274658203,72.33000183105469,73.1500015258789,73.1500015258789,11545400
2020-12-16,74.19000244140625,74.3499984741211,72.62999725341797,72.98999786376953,72.98999786376953,13889300
2020-12-17,73.58999633789062,73.73999786376953,71.76000213623047,72.26000213623047,72.26000213623047,11988100
2020-12-18,72.69999694824219,73.44999694824219,71.05999755859375,71.45999908447266,71.45999908447266,23912500
